storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
2,19,11,1,0,0.99192654690837,0.5924609405259258,3.5285837523122894e-05,0.9952604433079062
2,20,1,1,1,0.9590470300810703,0.00030919028386567607,1.1027477584866852,0.29366387606181943
2,21,4,51,0,0.8974470619560783,1.75296111650745e-08,17.746450860421763,0.999996020437389
2,22,52,51,1,0.8626324804959206,3.655370912279407e-10,10.284613212709823,0.9999999998746808
2,23,52,52,0,0.7322402522805085,7.688257657007068e-15,16.868167843001956,0.9999990706808725
2,24,52,52,0,0.846644162384472,6.635812594810435e-11,20.541219120013608,0.9999725825365119
2,25,52,52,0,0.9308984954254732,1.906805654657534e-06,10.148768090545863,0.9999999999582957
2,26,52,52,0,0.9345741044940908,3.4348403019826667e-06,10.116069933195725,0.9999999999610485
2,27,52,52,0,0.7553970275336246,3.721546304086534e-14,33.921265511048816,0.9753561948301597
2,28,52,1,0,0.9247105607211293,7.351391215448954e-07,0.9136035847207953,0.3391600861655184
2,29,52,52,0,0.6987926304801978,9.28477846757293e-16,19.392386364419693,0.9999894367593105
2,30,10,1,0,0.9921825272609,0.6204799575389255,0.008843597446216678,0.9250770617666526
2,31,52,52,0,0.8461669077599199,6.336149874594247e-11,15.88958515272811,0.9999996874089042
2,32,52,52,0,0.6104635813065462,7.187243386482961e-18,23.337717673734655,0.9997970833789039
2,33,52,52,0,0.8836223438868471,3.314447321632012e-09,19.67770842310496,0.9999865052683483
2,34,52,48,0,0.9854790249567763,0.13706991697392767,11.109234983866143,0.999999994050537
2,35,4,52,0,0.9735996493503365,0.007234721095830853,12.710420268097163,0.9999999957255696
2,36,52,52,0,0.9357460808742679,4.1593864044006124e-06,24.52756496461418,0.9995771115721459
2,37,2,1,0,0.9752407874815842,0.010716793357659436,0.0012844308110449005,0.9714107701228355
2,38,1,3,1,0.9042775697202068,4.5789216384133673e-08,3.5977111118967775,0.30830867859373856
2,40,29,2,0,0.9355934128940626,4.056537723252806e-06,1.7510565162885428,0.4166418670753981
2,41,52,1,0,0.8545612056517008,1.4488004132281156e-10,0.005268590017919915,0.9421363207785483
2,44,52,48,0,0.9665947504605547,0.0014526867431341956,9.147253158186366,0.9999999998573763
2,46,52,52,0,0.5694123062794456,9.87999450414768e-19,15.761073794005162,0.9999997309828454
2,49,14,52,0,0.9856807078405518,0.14412919357200416,8.46885358128072,0.9999999999991575
2,52,52,36,0,0.9413703755485203,1.0704610617996097e-05,6.963805644252946,0.9999999668060676
2,54,1,52,1,0.9214537217001179,8.533232938592796e-07,51.72906415039268,0.4845065670404081
2,55,52,51,0,0.66663794634557,1.4202180937257702e-16,9.39738320026369,0.9999999999808219
2,56,52,51,0,0.8356343333156164,2.339402055076598e-11,13.234937707878704,0.9999999809109634
2,58,4,1,0,0.9305395707486036,1.8019736040549756e-06,0.01027984058619645,0.9192412326477789
2,59,52,51,0,0.37107506903320386,3.442073557886061e-22,2.732191123074877,1.0
2,60,1,52,1,0.9772909376540333,0.05709085835922467,34.913803361284565,0.966929070684071
2,67,52,52,0,0.8648894300786233,4.1893190768319666e-10,23.709348435582754,0.9997430256588571
2,71,52,52,0,0.9586055421008123,0.00026759820954505353,9.811054844674496,0.9999999999796715
2,72,52,52,0,0.6193191602923391,1.125263264597102e-17,16.282361733808724,0.99999951051788
