storeId,departmentId,ma,ar,nDiff,baseLineMAE,actualMAE
2.0,54.0,1.0,9.0,1.0,36.50166666666667,24.329880674369477
2.0,58.0,4.0,1.0,0.0,6436.7525,5205.922002720558
2.0,71.0,1.0,1.0,0.0,887.4333333333334,735.0616913298531
2.0,72.0,4.0,1.0,0.0,17742.835000000003,8842.512857007108
2.0,82.0,1.0,1.0,0.0,4120.925,781.0375741287356
2.0,83.0,4.0,1.0,0.0,753.1850000000001,615.2081920522088
2.0,87.0,1.0,1.0,0.0,4208.5425000000005,4108.751803839249
2.0,91.0,9.0,4.0,0.0,2738.0499999999993,1924.098238996965
2.0,96.0,5.0,1.0,0.0,4582.05,2204.8969215773054
2.0,97.0,4.0,4.0,0.0,2031.0074999999997,1865.171364178473
3.0,5.0,4.0,1.0,0.0,3826.964166666666,2502.0413416277383
3.0,7.0,1.0,5.0,0.0,1643.0308333333332,1430.4958530412623
3.0,12.0,4.0,1.0,0.0,394.5350000000001,145.1776222352028
3.0,14.0,4.0,4.0,0.0,826.8375,425.5325762158853
3.0,17.0,2.0,1.0,0.0,501.90083333333337,413.0593123970466
3.0,18.0,3.0,2.0,0.0,2306.1583333333333,1592.2953869836062
3.0,19.0,1.0,1.0,0.0,279.2541666666666,177.94778797490937
3.0,22.0,4.0,1.0,0.0,1311.763333333333,885.9206074084317
3.0,24.0,2.0,1.0,0.0,1387.2166666666665,1140.3237470293925
3.0,25.0,10.0,1.0,0.0,537.6416666666668,470.07776363196376
3.0,26.0,4.0,1.0,0.0,691.6075,489.92486117760274
3.0,27.0,4.0,1.0,0.0,139.26500000000001,89.59806654345952
3.0,30.0,7.0,1.0,0.0,313.40166666666664,288.29942297373213
3.0,32.0,1.0,1.0,0.0,1429.0400000000002,923.9445707844883
3.0,33.0,1.0,1.0,0.0,1245.9816666666668,783.6762348285121
3.0,35.0,7.0,1.0,0.0,603.3583333333333,469.912713750896
3.0,54.0,2.0,1.0,0.0,48.593333333333334,24.36628913126118
3.0,55.0,4.0,1.0,0.0,1093.7483333333332,893.4943008136328
3.0,71.0,5.0,1.0,0.0,405.36083333333335,288.7709901826559
3.0,72.0,4.0,1.0,0.0,5803.216666666668,4529.5010561207455
3.0,79.0,4.0,1.0,0.0,904.7308333333334,474.422077061877
3.0,82.0,2.0,1.0,0.0,1791.7566666666664,1108.4130124785668
3.0,96.0,1.0,1.0,0.0,949.8041666666664,461.5714000078007
4.0,5.0,4.0,1.0,0.0,5683.473333333335,5240.678558098159
4.0,7.0,1.0,1.0,0.0,7340.348333333334,5376.312250584729
4.0,10.0,4.0,1.0,0.0,2757.171666666667,1616.8789466146216
4.0,12.0,5.0,1.0,0.0,904.7466666666668,823.1537461840923
4.0,17.0,2.0,1.0,0.0,1367.3283333333336,454.41623942781433
4.0,19.0,10.0,1.0,0.0,672.3475,183.91420855137756
4.0,25.0,1.0,1.0,0.0,1521.3308333333337,1002.2993696364373
4.0,29.0,2.0,1.0,0.0,888.6974999999998,676.2030038289666
4.0,48.0,2.0,1.0,0.0,2019.7866666666669,1927.4085520463293
4.0,58.0,1.0,1.0,1.0,3138.3333333333335,2741.289398297651
4.0,71.0,1.0,1.0,0.0,1444.8533333333328,1106.0763995824987
4.0,72.0,4.0,1.0,0.0,17015.969166666673,12748.348642697145
4.0,82.0,2.0,1.0,0.0,2526.1108333333327,2037.2711611338418
5.0,17.0,1.0,1.0,0.0,375.92666666666656,290.312220832094
5.0,23.0,2.0,1.0,0.0,909.6516666666666,744.8951910005067
5.0,24.0,1.0,1.0,0.0,862.6433333333331,430.58539638107777
5.0,25.0,3.0,1.0,0.0,382.96166666666664,227.03415117372882
5.0,27.0,7.0,1.0,0.0,115.22416666666668,92.35436074333863
5.0,28.0,8.0,2.0,0.0,38.722500000000004,28.923716453361212
5.0,31.0,2.0,1.0,0.0,358.41333333333336,273.6042150330134
5.0,32.0,1.0,1.0,0.0,596.2641666666667,481.59436055504983
5.0,33.0,1.0,1.0,0.0,619.5550000000002,424.3377501865777
5.0,44.0,2.0,1.0,0.0,316.6891666666667,265.57082859620533
5.0,82.0,1.0,1.0,0.0,616.7475000000001,325.537808958131
5.0,90.0,10.0,1.0,0.0,214.34166666666658,157.6201861410519
5.0,92.0,10.0,1.0,0.0,976.4074999999999,583.5726834837662
5.0,96.0,10.0,1.0,0.0,2118.845,588.3862643855205
5.0,97.0,2.0,1.0,0.0,74.2533333333333,44.828910044885646
6.0,8.0,4.0,1.0,0.0,2946.835833333332,1330.0378767982365
6.0,17.0,1.0,1.0,0.0,1561.5500000000004,1250.3474592396649
6.0,18.0,4.0,10.0,0.0,11730.226666666667,6412.634049520879
6.0,19.0,7.0,1.0,0.0,602.2316666666667,362.08968185478324
6.0,26.0,2.0,1.0,0.0,1785.6166666666668,922.1291775697106
6.0,31.0,2.0,1.0,0.0,931.2558333333333,756.6101061527916
6.0,37.0,4.0,1.0,0.0,383.23916666666673,241.0029942646554
6.0,38.0,9.0,2.0,0.0,6298.15833333333,6103.985420583915
6.0,49.0,2.0,1.0,0.0,2131.7016666666673,1863.2442860185577
6.0,52.0,2.0,1.0,0.0,683.3266666666665,361.1566165578885
6.0,80.0,4.0,1.0,0.0,1012.650833333333,419.6991877354003
6.0,82.0,1.0,1.0,0.0,1953.8041666666666,1854.417453288799
6.0,91.0,7.0,7.0,0.0,1604.2524999999998,1357.5322467345134
6.0,93.0,4.0,4.0,0.0,6271.652500000001,3135.7749215305353
6.0,97.0,4.0,4.0,0.0,1331.1200000000001,1067.1104766537153
7.0,8.0,3.0,2.0,0.0,1141.8483333333331,810.9416334223225
7.0,10.0,8.0,9.0,0.0,4098.101666666667,1888.4667147822474
7.0,11.0,6.0,1.0,0.0,4143.699166666666,2089.453233948722
7.0,12.0,8.0,5.0,0.0,2668.5933333333332,1924.4237683781478
7.0,13.0,4.0,1.0,0.0,876.6883333333338,693.3262810026689
7.0,14.0,4.0,1.0,0.0,1041.8574999999998,929.1917353670688
7.0,17.0,5.0,2.0,0.0,1050.1108333333334,993.6453544577198
7.0,20.0,4.0,1.0,0.0,475.68083333333334,185.2126267520073
7.0,23.0,5.0,1.0,0.0,1195.3891666666666,1007.9445269039724
7.0,24.0,4.0,1.0,0.0,556.2433333333335,542.307884017959
7.0,25.0,4.0,1.0,0.0,788.5958333333334,730.2960628239899
7.0,26.0,4.0,1.0,0.0,501.2808333333333,442.62840906433075
7.0,27.0,5.0,1.0,0.0,94.1075,88.03765832148876
7.0,29.0,3.0,1.0,0.0,217.03416666666666,169.13934045394015
7.0,33.0,2.0,1.0,0.0,701.2600000000001,513.3738143848291
7.0,36.0,5.0,1.0,0.0,573.6474999999999,458.1967989692557
7.0,38.0,1.0,1.0,0.0,3860.41,3630.3952982378614
7.0,42.0,7.0,1.0,0.0,924.4824999999997,544.0651100247209
7.0,44.0,3.0,1.0,0.0,414.7908333333333,272.4687620031105
7.0,59.0,0.0,2.0,1.0,66.49,30.24723952535392
7.0,60.0,1.0,1.0,0.0,32.099999999999994,29.220831969204742
