storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
26,13,1,3,1,0.988955778352292,0.32242074819834055,1.5266503738669204,0.6761332377318796
26,14,1,5,0,0.6807863238512226,3.189766611563937e-16,1.3311544413052956,0.9316934966893307
26,16,7,1,0,0.8534827889842956,1.3005025172097114e-10,0.00124046715261094,0.9719041021487783
26,17,2,1,0,0.8175535125220533,4.6539301727775404e-12,0.007434335218526783,0.9312894724679551
26,18,4,2,0,0.8513181175369521,1.5705283665970467e-09,0.025311248784632284,0.9874241212572438
26,19,3,1,0,0.9771263376377322,0.016955384907853432,0.013486259742957534,0.9075492304217299
26,20,3,1,0,0.9740099660717961,0.007976908896481278,0.004782309092786944,0.9448668459974633
26,21,2,1,0,0.8634422372903289,3.598942694955681e-10,0.0006780311216294488,0.9792262069709895
26,22,2,1,0,0.8524729648121996,1.1759863385463765e-10,0.00045537257880229483,0.9829748659891356
26,23,2,1,0,0.7831683513167915,2.854065326695496e-13,8.758359922875929e-06,0.9976387018777121
26,24,5,5,1,0.9513892148891667,6.922341517050706e-05,1.6969314858022395,0.8892861130563677
26,25,4,1,0,0.9905337269219016,0.44985508182625455,0.0003895719224041021,0.9842527149742075
26,26,3,1,0,0.9345365506671514,3.4139432746328256e-06,0.03568472631622112,0.8501680478951934
26,27,2,1,0,0.7905358835802582,5.051180584783383e-13,0.018143385793374475,0.8928511400306317
26,28,3,1,0,0.9665086624847435,0.0014253420448099823,0.0010351105642468997,0.9743339808868572
26,29,1,1,0,0.8537081849143517,1.3301304166915614e-10,0.0050282405685802035,0.9434693145907622
26,30,1,1,1,0.9832146719314906,0.0796841840247561,0.9861006362556499,0.3206972841878446
26,31,2,1,0,0.8956794102350558,1.4061747270650478e-08,0.0009146756042687427,0.9758727731772928
26,32,1,1,0,0.6506726513422376,5.870662014538273e-17,0.0028482631792936795,0.957437807240183
26,33,2,1,0,0.8937799387298365,1.1124332810102055e-08,0.004094811393877575,0.9489776213340029
26,34,1,1,0,0.9692728161463077,0.0026467924660084005,0.01270636250485696,0.9102505607651373
26,35,2,1,0,0.9525045634011925,8.051821524944354e-05,6.45700877835702e-06,0.9979725260516729
26,36,3,1,0,0.8860278218109299,4.3879800918811474e-09,0.002031589839474057,0.9640489941202487
26,40,5,1,0,0.9871640347834216,0.20763548112248476,0.022396774534742626,0.8810364031030445
26,41,2,1,0,0.8826232452321681,2.9530205206471026e-09,7.856959611180262e-05,0.9929276843660695
26,42,4,1,0,0.9843090391009521,0.1022536439628382,0.0008586289967158269,0.976623435243973
26,44,3,1,0,0.9115775915612727,1.1164053043540748e-07,0.021287686750604412,0.8839979596485924
26,46,1,1,0,0.6978513951798537,8.770513368876314e-16,0.0073642342417763774,0.9316133894781572
26,52,2,1,0,0.9826740431274678,0.06772324970105746,0.013723599437999579,0.906742957282227
26,54,1,3,1,0.9021081690994344,1.3165479541977875e-07,1.6333431615014533,0.65185333446299
26,55,4,1,0,0.7377113442772996,1.1059066856773598e-14,0.028390064606326964,0.8661950449971206
26,56,5,1,0,0.7650020048361525,7.384679095011764e-14,0.0019033712635281863,0.9652012164710968
26,59,3,2,0,0.8278807523852044,1.1542325352821511e-11,0.009067992062256591,0.9954762670121523
26,67,1,1,0,0.8459860700955911,6.226327603689526e-11,0.0032458752767998296,0.9545670348115829
26,71,1,1,0,0.9747704780483878,0.009569534494687735,0.09753852254255523,0.7548037408827353
26,74,4,1,0,0.9176013823838792,2.593342239418501e-07,0.004281515922159774,0.9478290163445944
26,80,5,10,0,0.9686705021297237,0.0023092634508548545,2.7114793830702286,0.9874227591522348
26,81,9,10,0,0.9872469073084745,0.21185378165240892,11.581657544480766,0.3140294555154886
26,82,2,1,0,0.6195434598472211,1.1382267380365664e-17,0.002244614655353834,0.962212469367743
26,83,4,1,0,0.807524427878366,1.9908367825038907e-12,0.006858473447600185,0.9339979254431899
26,85,2,1,0,0.9173883459903864,2.5156659443534423e-07,0.010497587168751864,0.9183933599626626
26,87,9,8,1,0.9800560377934732,0.03617058979975265,3.093778744652523,0.928335201499306
