storeId,departmentId,ma,ar,nDiff,baseLineMAE,actualMAE
1.0,1.0,2.0,6.0,1.0,1456.2783333333336,20026.625986076473
1.0,3.0,3.0,1.0,0.0,5873.94,6496.34715189227
1.0,7.0,2.0,5.0,0.0,4467.215833333333,5658.213414961415
1.0,8.0,4.0,3.0,1.0,3887.0624999999995,36190.544402639636
1.0,9.0,3.0,1.0,0.0,4256.006666666667,9152.907292815993
1.0,10.0,1.0,1.0,0.0,1991.1616666666666,2566.5395317264724
1.0,11.0,10.0,1.0,0.0,1610.0025000000003,3258.2277199284
1.0,13.0,9.0,8.0,1.0,2105.3308333333352,38767.77009595592
1.0,14.0,4.0,5.0,0.0,1227.0416666666663,2676.0844542886875
1.0,16.0,8.0,5.0,0.0,2650.419166666666,7413.85623902227
1.0,17.0,2.0,1.0,0.0,384.4883333333335,1074.239660025384
1.0,20.0,4.0,1.0,0.0,496.43749999999983,569.3184973525172
1.0,23.0,1.0,1.0,0.0,1708.0008333333333,3275.6539598911936
1.0,24.0,2.0,1.0,0.0,2371.5924999999993,2888.165199900239
1.0,25.0,2.0,1.0,0.0,878.2533333333331,1348.3695148017027
1.0,27.0,3.0,1.0,0.0,218.90666666666667,292.68016341068363
1.0,29.0,2.0,1.0,0.0,305.54999999999995,846.2215493964559
1.0,30.0,7.0,1.0,0.0,329.3833333333334,706.2326712728953
1.0,31.0,2.0,1.0,0.0,1102.3416666666665,1546.9852239333275
1.0,32.0,1.0,1.0,0.0,1390.6683333333337,2592.92096449856
1.0,33.0,2.0,1.0,0.0,1891.2483333333337,2258.7429268566175
1.0,34.0,4.0,1.0,0.0,1176.6616666666669,1598.9860764025427
1.0,35.0,1.0,1.0,1.0,550.0241666666667,1724.6902565023067
1.0,36.0,10.0,1.0,0.0,249.655,461.96049391688877
1.0,37.0,1.0,1.0,0.0,229.82250000000008,269.01590188602887
1.0,41.0,4.0,2.0,1.0,373.3958333333333,1313.0710559203792
1.0,44.0,3.0,1.0,0.0,676.8558333333333,1070.4750158375655
1.0,46.0,1.0,1.0,0.0,855.3291666666668,2281.42654030926
1.0,55.0,4.0,1.0,0.0,1568.126666666666,3376.9494915456485
1.0,56.0,6.0,1.0,0.0,398.59083333333336,1399.5124066557266
1.0,59.0,2.0,1.0,0.0,66.36416666666668,682.2132678779841
1.0,60.0,2.0,3.0,1.0,113.43333333333332,820.2382197251358
1.0,67.0,1.0,1.0,0.0,602.4333333333333,1461.375245162331
1.0,71.0,1.0,1.0,0.0,723.5533333333333,772.442006290711
1.0,74.0,1.0,1.0,0.0,1054.5233333333335,1533.4369612106777
1.0,79.0,10.0,8.0,1.0,3301.7083333333335,28210.618539408315
1.0,80.0,3.0,6.0,1.0,1108.2891666666671,17757.76323559897
1.0,81.0,4.0,8.0,1.0,1743.6224999999997,28461.725059172895
1.0,85.0,2.0,1.0,0.0,413.8925,919.6577809329636
1.0,87.0,10.0,8.0,1.0,4400.654999999999,46345.52039265964
1.0,90.0,4.0,3.0,1.0,2517.41,82928.77163241543
1.0,91.0,9.0,4.0,1.0,1871.4108333333309,55753.22458646057
1.0,92.0,4.0,3.0,1.0,9440.258333333335,129787.05804493053
1.0,93.0,9.0,3.0,1.0,4853.032499999998,61687.02184768239
1.0,94.0,1.0,3.0,1.0,3152.752500000002,60372.443858469014
1.0,95.0,9.0,8.0,1.0,4357.637500000002,122224.82072879207
1.0,96.0,1.0,1.0,1.0,3892.1925000000006,29687.747003198605
1.0,97.0,9.0,8.0,1.0,1440.5933333333332,31806.414498157435
1.0,98.0,4.0,1.0,0.0,585.2925000000005,839.7373901809083
2.0,1.0,2.0,6.0,1.0,2552.28,29475.61868300194
2.0,3.0,3.0,2.0,0.0,6417.939166666664,9900.141928751831
2.0,5.0,4.0,1.0,0.0,3788.665833333334,4003.1069702673417
2.0,6.0,4.0,1.0,0.0,881.504166666667,1616.1971410311019
2.0,8.0,1.0,3.0,1.0,5872.923333333333,58252.619425484474
2.0,10.0,1.0,1.0,0.0,2353.541666666665,2784.847380027177
2.0,11.0,10.0,1.0,0.0,1964.961666666666,4462.827603555318
2.0,13.0,1.0,1.0,1.0,2228.790833333334,44647.713330580526
2.0,14.0,4.0,4.0,0.0,1200.3083333333336,2885.6725831539648
2.0,16.0,9.0,5.0,0.0,1609.9391666666668,11618.623680134928
2.0,19.0,10.0,1.0,0.0,306.6483333333334,420.76585394543037
2.0,20.0,1.0,1.0,1.0,646.6725000000001,4352.373269216525
2.0,21.0,4.0,1.0,0.0,794.0283333333332,1151.5878198772052
2.0,22.0,1.0,1.0,1.0,2250.824166666667,11983.427439159072
2.0,23.0,2.0,1.0,0.0,3124.6091666666666,5503.837188672417
2.0,24.0,2.0,3.0,0.0,3069.395,3518.6265407226324
2.0,27.0,4.0,1.0,0.0,303.01666666666665,365.2121415392687
2.0,28.0,9.0,1.0,0.0,67.25750000000001,107.36358409651359
2.0,29.0,2.0,1.0,0.0,556.9624999999999,1190.768789563502
2.0,30.0,10.0,1.0,0.0,360.8325,788.0733005579136
2.0,31.0,2.0,1.0,0.0,1435.0575,1748.638378652264
2.0,32.0,1.0,1.0,0.0,1476.6825,3192.080433859174
2.0,33.0,2.0,3.0,0.0,2087.9500000000003,2440.3489584178537
2.0,35.0,4.0,1.0,0.0,1090.341666666667,1181.8135671858538
2.0,36.0,4.0,1.0,0.0,525.9908333333334,1500.2493941918672
2.0,38.0,1.0,3.0,1.0,11849.19333333333,64156.4588060295
2.0,44.0,4.0,1.0,0.0,1055.4816666666666,1858.5426944813764
