storeId,departmentId,ma,ar,nDiff,shapiroStat,ShapiroValue,ljungStat,ljungValue
13,34,5,5,1,0.9854791519124921,0.1826439658633548,2.520500462965305,0.7734045454627598
13,35,3,1,0,0.9922998151648093,0.6940957688212304,3.6954766027089544e-05,0.9951496551733277
13,36,3,1,0,0.7787031677620713,8.837238585294244e-13,8.0755463454751e-05,0.9928299832012405
13,37,5,1,0,0.9874425800615712,0.2764699661481809,0.0018472178825980447,0.9657180565655278
13,38,1,4,1,0.9943904062572375,0.8915222586603514,1.0370441816578702,0.9041278174188895
13,40,6,2,0,0.9894507043410368,0.4202981375697773,0.11355733339335629,0.9448031626309924
13,41,4,1,0,0.7269972151602138,2.6493074118415107e-14,0.0006332433048537498,0.9799238916386381
13,42,1,2,1,0.9940926411822912,0.8682789802373423,1.6844709806572984,0.43074651664456165
13,44,4,5,0,0.8048645544482356,6.505818289015844e-12,0.007400649818844347,0.9999997500370189
13,46,2,1,0,0.7058264090250549,7.216628592193339e-15,0.004528558445370001,0.9463472037805377
13,49,2,1,0,0.9767156467760427,0.023670366109935666,0.015305049118108064,0.9015420614072143
13,52,4,2,0,0.8202041772266431,2.2863808252280607e-11,0.012961297636526594,0.9935403052964348
13,54,1,1,1,0.9906231895802221,0.5490011711254223,0.7141351573213882,0.3980744484232115
13,55,4,1,0,0.7315872380291477,3.545463529826952e-14,0.04379375403288534,0.8342378033982487
13,56,5,1,0,0.8750282160267225,4.071209256233748e-09,0.0020559059052570753,0.9638346320976687
13,59,2,3,0,0.5887414056140203,1.499065047958068e-17,0.14337557377017726,0.986166627340587
13,60,1,1,0,0.8592878534499988,8.071781547058509e-10,0.007911585254737728,0.9291239574815688
13,67,1,1,0,0.8270209919734723,4.090911683437359e-11,0.0011986960975729664,0.9723810063858283
13,71,1,1,0,0.9457592820160611,5.08008454467147e-05,0.1909586384409281,0.6621199459379827
13,74,1,1,0,0.9502393116736741,0.00011094718725517623,0.007630258330138822,0.9303922386475175
13,79,9,8,1,0.9713753049628537,0.007499964050930628,2.7323724135617793,0.9500143312520581
13,80,1,3,1,0.9120138055946375,3.543973527745954e-07,0.9915990121167061,0.8032847380199526
13,81,1,1,1,0.942649538049198,3.221946420301204e-05,0.8619502125886099,0.35319351337865845
13,82,1,1,0,0.4848359549720409,1.7189974297007064e-19,0.002391766277324182,0.9609944562574292
